Island,Observer,spec,Distance,Type,Mo,Day,Year,Transect,Station,Hour,CanopyCover,Rain,Wind,DetC
4,TA,COKI,50,1,4,30,82,1,10,736,10,0,2,2
4,TA,COKI,250,1,4,30,82,1,11,724,10,0,2,2
4,TA,COKI,370,1,4,30,82,1,11,724,10,0,2,2
4,TA,COKI,290,1,4,30,82,1,13,700,10,0,2,2
4,TA,COKI,250,1,4,30,82,1,15,636,10,0,2,2
4,TA,COKI,180,1,4,30,82,1,17,612,10,0,2,2
4,TA,COKI,250,1,4,29,82,2,30,724,70,1,2,2
4,TA,COKI,360,1,4,29,82,2,31,712,70,1,2,2
4,TA,COKI,270,1,4,29,82,2,31,712,70,1,2,2
4,TA,COKI,360,1,4,29,82,2,32,701,70,1,2,2
4,TA,COKI,350,1,4,29,82,2,32,701,70,1,2,2
4,TA,COKI,290,1,4,29,82,2,32,701,70,1,2,2
4,TA,COKI,290,1,4,29,82,2,32,701,70,1,2,2
4,TA,COKI,260,1,4,29,82,2,33,650,70,1,2,2
4,TA,COKI,300,1,4,29,82,2,33,650,70,1,2,2
4,TA,COKI,190,1,4,29,82,2,34,638,70,1,2,2
4,TA,COKI,95,1,4,29,82,2,34,638,70,1,2,2
4,TA,COKI,300,1,4,27,82,4,3,913,10,0,0,2
4,TA,COKI,270,1,4,27,82,4,6,837,10,0,0,2
4,TA,COKI,75,1,4,27,82,4,11,732,0,0,0,2
4,TA,COKI,210,1,4,27,82,4,12,720,0,0,0,2
4,TA,COKI,45,1,4,27,82,4,13,707,0,0,0,2
4,TA,COKI,45,1,4,27,82,4,13,707,0,0,0,2
4,TA,COKI,270,1,4,27,82,4,14,654,0,0,0,2
4,TA,COKI,120,1,4,27,82,4,15,641,0,0,0,2
4,TA,COKI,150,1,4,27,82,4,16,629,0,0,0,2
4,TA,COKI,200,1,4,27,82,4,16,629,0,0,0,2
4,TA,COKI,95,1,4,27,82,4,17,615,0,0,0,2
4,TA,COKI,65,1,4,27,82,4,17,615,0,0,0,2
4,TA,COKI,200,1,4,27,82,4,18,602,0,0,0,2
4,TA,COKI,350,1,5,7,82,7,2,609,40,0,2,2
4,TA,COKI,270,1,5,7,82,7,2,609,40,0,2,2
4,TA,COKI,300,1,5,7,82,7,4,632,40,0,2,2
4,TA,COKI,290,1,5,7,82,7,4,632,40,0,2,2
4,TA,COKI,400,1,5,7,82,7,4,632,40,0,2,2
4,TA,COKI,250,1,5,7,82,7,5,643,40,0,2,2
4,TA,COKI,400,1,5,7,82,7,5,643,40,0,2,2
4,TA,COKI,270,1,5,7,82,7,5,643,40,0,2,2
4,TA,COKI,500,1,5,7,82,7,6,655,40,0,2,2
4,TA,COKI,15,2,5,7,82,7,6,655,40,0,2,2
4,TA,COKI,21,1,5,7,82,7,6,655,40,0,2,2
4,TA,COKI,390,1,5,7,82,7,8,718,40,0,2,2
4,TA,COKI,8,2,5,7,82,7,8,718,40,0,2,2
4,TA,COKI,250,1,5,7,82,7,9,730,40,0,2,2
4,TA,COKI,290,1,5,7,82,7,12,807,40,0,2,2
4,TA,COKI,400,1,5,7,82,7,12,807,40,0,2,2
4,TA,COKI,290,1,5,7,82,7,18,922,40,0,2,2
4,TA,COKI,300,1,5,8,82,8,2,608,40,0,2,2
4,TA,COKI,270,1,5,8,82,8,2,608,40,0,2,2
4,TA,COKI,285,1,5,8,82,8,3,620,40,0,2,2
4,TA,COKI,240,1,5,8,82,8,4,633,40,0,2,2
4,TA,COKI,250,1,5,8,82,8,4,633,40,0,2,2
4,TA,COKI,220,1,5,8,82,8,7,716,40,0,2,2
4,TA,COKI,180,1,5,8,82,8,7,716,40,0,2,2
4,TA,COKI,170,1,5,8,82,8,14,844,30,0,2,2
4,TA,COKI,310,1,5,8,82,8,15,858,30,0,2,2
4,TA,COKI,250,1,5,4,82,10,3,850,30,0,1,2
4,TA,COKI,260,1,5,4,82,10,7,800,20,0,1,2
4,TA,COKI,270,1,5,4,82,10,8,749,10,0,1,2
4,TA,COKI,250,1,5,4,82,10,9,737,10,0,1,2
4,TA,COKI,180,1,5,4,82,10,11,711,10,0,1,2
4,TA,COKI,300,1,5,4,82,10,11,711,10,0,1,2
4,TA,COKI,300,1,5,4,82,10,13,647,0,0,1,2
4,TA,COKI,270,1,5,4,82,10,14,634,0,0,1,2
4,TA,COKI,250,1,5,4,82,10,15,623,0,0,1,2
4,TA,COKI,250,1,4,27,82,4,1,937,10,0,0,3
4,TA,COKI,150,1,4,27,82,4,1,937,10,0,0,3
4,TA,COKI,100,1,4,27,82,4,5,849,10,0,0,3
4,TA,COKI,100,1,4,27,82,4,5,849,10,0,0,3
4,TA,COKI,250,1,5,7,82,7,3,621,40,0,2,3
4,TA,COKI,400,1,5,7,82,7,3,621,40,0,2,3
4,TA,COKI,290,1,5,7,82,7,17,910,40,0,2,3
4,TA,COKI,260,1,5,8,82,8,6,700,40,0,2,3
4,TA,COKI,300,1,5,8,82,8,6,700,40,0,2,3
4,TA,COKI,300,1,4,29,82,2,19,932,60,1,2,4
4,TA,COKI,250,1,4,29,82,2,21,909,60,1,2,4
4,TA,COKI,170,1,4,29,82,2,23,845,60,1,2,4
4,TA,COKI,200,1,4,29,82,2,24,833,70,1,2,4
4,TA,COKI,70,1,4,29,82,2,25,823,70,1,2,4
4,TA,COKI,200,1,4,29,82,2,25,823,70,1,2,4
4,TA,COKI,450,1,5,7,82,7,1,557,30,0,1,4
4,TA,COKI,270,1,5,7,82,7,1,557,30,0,1,4
4,TA,COKI,500,1,5,7,82,7,1,557,30,0,1,4
4,TA,COKI,300,1,5,8,82,8,1,557,50,0,1,4
4,TA,COKI,270,1,5,8,82,8,1,557,50,0,1,4
4,TA,COKI,95,1,4,30,82,1,18,600,20,0,2,5
4,TA,COKI,270,1,4,29,82,2,26,811,70,1,2,5
4,TA,COKI,300,1,4,29,82,2,26,811,70,1,2,5
4,TA,COKI,450,1,4,29,82,2,27,800,70,1,2,5
4,TA,COKI,400,1,4,29,82,2,28,748,70,1,2,5
4,TA,COKI,400,1,4,29,82,2,28,748,70,1,2,5
4,TA,COKI,500,1,4,29,82,2,28,748,70,1,2,5
4,TA,COKI,300,1,4,29,82,2,29,736,70,1,2,5
4,TA,COKI,300,1,4,29,82,2,29,736,70,1,2,5
4,TA,COKI,150,2,4,29,82,2,36,615,70,1,2,5
4,TA,COKI,150,2,4,29,82,2,36,615,70,1,2,5
4,TA,COKI,200,4,4,29,82,2,36,615,70,1,2,5
4,TA,COKI,200,1,4,29,82,2,36,615,70,1,2,5
4,TA,COKI,280,1,5,7,82,7,11,754,40,0,2,5
4,TA,COKI,400,1,5,7,82,7,16,859,40,0,2,5
4,TA,COKI,350,1,5,7,82,7,16,859,40,0,2,5
4,TA,COKI,220,1,5,8,82,8,8,733,40,0,2,5
4,TA,COKI,290,1,5,8,82,8,9,745,30,0,2,5
4,TA,COKI,300,1,5,8,82,8,9,745,30,0,2,5
4,TA,COKI,300,1,5,8,82,8,10,756,30,0,2,5
4,TA,COKI,270,1,5,8,82,8,10,756,30,0,2,5
4,TA,COKI,400,1,5,8,82,8,11,807,30,0,2,5
4,TA,COKI,45,2,5,8,82,8,11,807,30,0,2,5
4,TA,COKI,70,2,5,8,82,8,11,807,30,0,2,5
4,TA,COKI,400,1,5,8,82,8,12,819,30,0,2,5
4,PA,COKI,120,1,4,29,82,2,30,724,70,0,2,1
4,PA,COKI,300,1,4,29,82,2,30,724,70,0,2,1
4,PA,COKI,350,1,4,29,82,2,31,712,70,0,2,1
4,PA,COKI,350,1,4,29,82,2,31,712,70,0,2,1
4,PA,COKI,350,1,4,30,82,3,2,941,30,0,1,1
4,PA,COKI,450,1,4,30,82,3,3,928,30,0,1,1
4,PA,COKI,250,1,4,30,82,3,5,901,30,0,1,1
4,PA,COKI,300,1,4,30,82,3,7,836,30,0,1,1
4,PA,COKI,260,1,4,30,82,3,7,836,30,0,1,1
4,PA,COKI,300,1,4,30,82,3,8,822,40,0,1,1
4,PA,COKI,130,1,4,30,82,3,8,822,40,0,1,1
4,PA,COKI,100,1,4,30,82,3,8,822,40,0,1,1
4,PA,COKI,300,1,4,30,82,3,9,810,40,0,1,1
4,PA,COKI,200,1,4,30,82,3,10,758,40,0,1,1
4,PA,COKI,350,1,4,30,82,3,11,745,40,0,1,1
4,PA,COKI,400,1,4,30,82,3,11,745,40,0,1,1
4,PA,COKI,150,1,4,30,82,3,13,720,40,0,1,1
4,PA,COKI,140,1,4,30,82,3,13,720,40,0,1,1
4,PA,COKI,30,1,4,30,82,3,14,706,40,0,1,1
4,PA,COKI,20,1,4,30,82,3,14,706,40,0,1,1
4,PA,COKI,300,1,4,30,82,3,18,616,40,0,1,1
4,PA,COKI,300,1,4,30,82,3,18,616,40,0,1,1
4,PA,COKI,250,1,4,27,82,4,23,903,20,0,1,1
4,PA,COKI,90,1,4,27,82,4,25,837,20,0,1,1
4,PA,COKI,100,1,4,27,82,4,28,755,20,0,1,1
4,PA,COKI,200,1,4,27,82,4,28,755,20,0,1,1
4,PA,COKI,200,1,4,27,82,4,33,641,20,0,1,1
4,PA,COKI,200,1,4,27,82,4,33,641,20,0,1,1
4,PA,COKI,180,1,5,4,82,5,3,624,0,0,1,1
4,PA,COKI,150,1,5,4,82,5,3,624,0,0,1,1
4,PA,COKI,140,1,5,4,82,5,4,636,0,0,1,1
4,PA,COKI,180,1,5,4,82,5,11,802,10,0,1,1
4,PA,COKI,80,1,5,4,82,5,16,904,20,0,1,1
4,PA,COKI,80,1,5,4,82,5,16,904,20,0,1,1
4,PA,COKI,200,1,5,4,82,5,16,904,20,0,1,1
4,PA,COKI,500,1,5,7,82,6,3,623,40,0,2,1
4,PA,COKI,350,1,5,7,82,6,3,623,40,0,2,1
4,PA,COKI,150,1,5,7,82,6,3,623,40,0,2,1
4,PA,COKI,150,1,5,7,82,6,3,623,40,0,2,1
4,PA,COKI,250,1,5,8,82,8,3,620,40,0,2,1
4,PA,COKI,100,1,5,8,82,8,7,716,40,0,2,1
4,PA,COKI,80,1,5,8,82,8,7,716,40,0,2,1
4,PA,COKI,300,1,5,8,82,8,13,832,30,0,2,1
4,PA,COKI,300,1,5,8,82,8,15,858,30,0,2,1
4,PA,COKI,350,1,5,8,82,8,17,925,20,0,2,1
4,PA,COKI,100,1,5,8,82,8,18,941,20,0,2,1
4,PA,COKI,400,1,4,29,82,2,20,921,60,0,2,2
4,PA,COKI,80,1,4,29,82,2,23,845,60,0,2,2
4,PA,COKI,400,1,4,29,82,2,32,701,70,0,2,2
4,PA,COKI,300,1,4,29,82,2,32,701,70,0,2,2
4,PA,COKI,250,1,4,29,82,2,32,701,70,0,2,2
4,PA,COKI,250,1,4,29,82,2,33,650,70,0,2,2
4,PA,COKI,300,1,4,29,82,2,33,650,70,0,2,2
4,PA,COKI,400,1,4,29,82,2,34,638,70,0,2,2
4,PA,COKI,60,1,4,29,82,2,34,638,70,0,2,2
4,PA,COKI,55,2,4,29,82,2,35,626,70,0,2,2
4,PA,COKI,150,1,4,29,82,2,35,626,70,0,2,2
4,PA,COKI,500,1,4,30,82,3,4,914,30,0,1,2
4,PA,COKI,28,1,4,30,82,3,6,849,30,0,1,2
4,PA,COKI,28,1,4,30,82,3,6,849,30,0,1,2
4,PA,COKI,400,1,4,30,82,3,17,629,40,0,1,2
4,PA,COKI,75,1,4,30,82,3,19,600,50,0,1,2
4,PA,COKI,170,1,4,30,82,3,19,600,50,0,1,2
4,PA,COKI,250,1,4,30,82,3,19,600,50,0,1,2
4,PA,COKI,180,1,4,27,82,4,19,952,20,0,1,2
4,PA,COKI,200,1,5,4,82,5,6,701,0,0,1,2
4,PA,COKI,180,1,5,4,82,5,6,701,0,0,1,2
4,PA,COKI,100,1,4,29,82,2,24,833,70,0,2,3
4,PA,COKI,150,1,4,29,82,2,25,823,70,0,2,3
4,PA,COKI,200,1,4,29,82,2,25,823,70,0,2,3
4,PA,COKI,300,1,5,4,82,5,1,559,0,0,0,3
4,PA,COKI,150,1,5,4,82,5,18,931,20,0,1,3
4,PA,COKI,600,1,5,4,82,5,18,931,20,0,1,3
4,PA,COKI,140,1,5,7,82,6,1,557,50,0,1,3
4,PA,COKI,120,1,5,7,82,6,1,557,50,0,1,3
4,PA,COKI,90,1,5,7,82,6,1,557,50,0,1,3
4,PA,COKI,400,1,5,7,82,6,1,557,50,0,1,3
4,PA,COKI,350,1,5,7,82,6,2,611,40,0,2,3
4,PA,COKI,350,1,5,6,82,6,13,830,40,0,2,3
4,PA,COKI,450,1,5,8,82,8,2,608,40,0,2,3
4,PA,COKI,250,1,5,8,82,8,14,844,30,0,2,3
4,PA,COKI,450,1,4,29,82,2,29,736,70,0,2,4
4,PA,COKI,350,1,4,29,82,2,29,736,70,0,2,4
4,PA,COKI,110,1,4,30,82,3,12,732,40,0,1,4
4,PA,COKI,160,1,4,30,82,3,12,732,40,0,1,4
4,PA,COKI,200,1,4,27,82,4,32,656,20,0,1,4
4,PA,COKI,200,1,4,27,82,4,32,656,20,0,1,4
4,PA,COKI,55,2,4,27,82,4,32,656,20,0,1,4
4,PA,COKI,90,1,4,27,82,4,34,627,20,0,1,4
4,PA,COKI,160,1,4,27,82,4,34,627,20,0,1,4
4,PA,COKI,300,1,5,7,82,6,9,740,40,0,2,4
4,PA,COKI,250,1,5,7,82,6,9,740,40,0,2,4
4,PA,COKI,120,1,5,7,82,6,9,740,40,0,2,4
4,PA,COKI,180,1,5,7,82,6,17,921,40,0,2,4
4,PA,COKI,350,1,5,7,82,6,17,921,40,0,2,4
4,PA,COKI,170,1,5,8,82,8,6,700,40,0,2,4
4,PA,COKI,120,1,5,8,82,8,6,700,40,0,2,4
4,PA,COKI,300,1,4,29,82,2,21,909,60,0,2,5
4,PA,COKI,130,1,4,29,82,2,26,811,70,0,2,5
4,PA,COKI,350,1,4,29,82,2,26,811,70,0,2,5
4,PA,COKI,450,1,4,29,82,2,26,811,70,0,2,5
4,PA,COKI,80,2,4,29,82,2,27,800,70,0,2,5
4,PA,COKI,350,1,4,29,82,2,27,800,70,0,2,5
4,PA,COKI,400,1,4,29,82,2,27,800,70,0,2,5
4,PA,COKI,350,1,4,29,82,2,28,748,70,0,2,5
4,PA,COKI,450,1,4,29,82,2,28,748,70,0,2,5
4,PA,COKI,300,1,4,29,82,2,28,748,70,0,2,5
4,PA,COKI,120,4,4,29,82,2,36,615,70,0,2,5
4,PA,COKI,120,4,4,29,82,2,36,615,70,0,2,5
4,PA,COKI,200,1,4,29,82,2,36,615,70,0,2,5
4,PA,COKI,200,1,4,29,82,2,36,615,70,0,2,5
4,PA,COKI,250,1,4,29,82,2,36,615,70,0,2,5
4,PA,COKI,220,1,4,30,82,3,1,953,30,0,1,5
4,PA,COKI,140,1,4,30,82,3,15,655,40,0,1,5
4,PA,COKI,100,1,4,30,82,3,16,644,40,0,1,5
4,PA,COKI,80,1,4,30,82,3,16,644,40,0,1,5
4,PA,COKI,250,1,4,27,82,4,35,615,20,0,1,5
4,PA,COKI,300,1,4,27,82,4,35,615,20,0,1,5
4,PA,COKI,500,1,4,27,82,4,35,615,20,0,1,5
4,PA,COKI,200,1,4,27,82,4,35,615,20,0,1,5
4,PA,COKI,450,1,4,27,82,4,36,602,20,0,1,5
4,PA,COKI,200,1,4,27,82,4,36,602,20,0,1,5
4,PA,COKI,250,1,4,27,82,4,36,602,20,0,1,5
4,PA,COKI,150,1,4,27,82,4,36,602,20,0,1,5
4,PA,COKI,500,1,5,4,82,5,2,611,0,0,1,5
4,PA,COKI,400,1,5,4,82,5,8,726,10,0,1,5
4,PA,COKI,250,1,5,4,82,5,8,726,10,0,1,5
4,PA,COKI,500,1,5,7,82,6,4,635,40,0,2,5
4,PA,COKI,65,2,5,7,82,6,4,635,40,0,2,5
4,PA,COKI,65,2,5,7,82,6,4,635,40,0,2,5
4,PA,COKI,120,2,5,7,82,6,5,647,40,0,2,5
4,PA,COKI,600,1,5,7,82,6,5,647,40,0,2,5
4,PA,COKI,270,4,5,7,82,6,6,659,40,0,2,5
4,PA,COKI,270,4,5,7,82,6,6,659,40,0,2,5
4,PA,COKI,230,1,5,7,82,6,6,659,40,0,2,5
4,PA,COKI,700,1,5,7,82,6,7,711,40,0,2,5
4,PA,COKI,500,1,5,7,82,6,7,711,40,0,2,5
4,PA,COKI,350,1,5,7,82,6,8,724,40,0,2,5
4,PA,COKI,170,4,5,7,82,6,10,752,40,0,2,5
4,PA,COKI,170,4,5,7,82,6,10,752,40,0,2,5
4,PA,COKI,100,1,5,7,82,6,11,805,40,0,2,5
4,PA,COKI,100,4,5,7,82,6,12,817,40,0,2,5
4,PA,COKI,100,4,5,7,82,6,12,817,40,0,2,5
4,PA,COKI,100,4,5,7,82,6,12,817,40,0,2,5
4,PA,COKI,200,1,5,6,82,6,14,842,40,0,2,5
4,PA,COKI,250,1,5,6,82,6,14,842,40,0,2,5
4,PA,COKI,450,1,5,6,82,6,15,855,40,0,2,5
4,PA,COKI,180,1,5,6,82,6,15,855,40,0,2,5
4,PA,COKI,200,1,5,6,82,6,15,855,40,0,2,5
4,PA,COKI,230,1,5,6,82,6,15,855,40,0,2,5
4,PA,COKI,250,1,5,6,82,6,16,903,40,0,2,5
4,PA,COKI,450,1,5,6,82,6,16,903,40,0,2,5
4,PA,COKI,250,1,5,8,82,8,1,557,50,0,1,5
4,PA,COKI,250,1,5,8,82,8,1,557,50,0,1,5
4,PA,COKI,180,1,5,8,82,8,4,633,40,0,2,5
4,PA,COKI,200,1,5,8,82,8,4,633,40,0,2,5
4,PA,COKI,400,1,5,8,82,8,4,633,40,0,2,5
4,PA,COKI,220,1,5,8,82,8,8,733,40,0,2,5
4,PA,COKI,300,1,5,8,82,8,9,745,30,0,2,5
4,PA,COKI,200,1,5,8,82,8,9,745,30,0,2,5
4,PA,COKI,400,1,5,8,82,8,9,745,30,0,2,5
4,PA,COKI,350,1,5,8,82,8,10,756,30,0,2,5
4,PA,COKI,100,1,5,8,82,8,10,756,30,0,2,5
4,PA,COKI,300,1,5,8,82,8,10,756,30,0,2,5
4,PA,COKI,45,2,5,8,82,8,11,807,30,0,2,5
4,PA,COKI,350,1,5,8,82,8,11,807,30,0,2,5
4,PA,COKI,100,4,5,8,82,8,11,807,30,0,2,5
4,PA,COKI,350,1,5,8,82,8,12,819,30,0,2,5
4,PP,COKI,250,1,4,29,82,2,9,801,70,0,0,1
4,PP,COKI,160,1,4,29,82,2,9,801,70,0,0,1
4,PP,COKI,95,1,4,27,82,4,16,629,0,0,0,1
4,PP,COKI,350,1,4,27,82,4,16,629,0,0,0,1
4,PP,COKI,55,1,4,27,82,4,16,629,0,0,0,1
4,PP,COKI,400,1,5,7,82,7,10,741,40,0,2,1
4,PP,COKI,400,1,5,8,82,9,7,711,30,0,2,1
4,PP,COKI,75,1,5,8,82,9,9,738,30,0,2,1
4,PP,COKI,250,1,5,8,82,9,9,738,30,0,2,1
4,PP,COKI,450,1,5,4,82,10,6,811,20,0,1,1
4,PP,COKI,450,1,5,4,82,10,13,647,0,0,1,1
4,PP,COKI,400,1,4,30,82,1,1,918,10,0,2,2
4,PP,COKI,260,1,4,30,82,1,1,918,10,0,2,2
4,PP,COKI,350,1,4,30,82,1,2,907,10,0,2,2
4,PP,COKI,300,1,4,30,82,1,2,907,10,0,2,2
4,PP,COKI,180,1,4,30,82,1,3,856,10,0,2,2
4,PP,COKI,130,1,4,30,82,1,4,844,10,0,2,2
4,PP,COKI,300,1,4,30,82,1,8,757,10,0,2,2
4,PP,COKI,270,1,4,30,82,1,9,746,10,0,2,2
4,PP,COKI,180,1,4,30,82,1,10,736,10,0,2,2
4,PP,COKI,170,1,4,30,82,1,10,736,10,0,2,2
4,PP,COKI,85,1,4,30,82,1,10,736,10,0,2,2
4,PP,COKI,240,1,4,30,82,1,11,724,10,0,2,2
4,PP,COKI,300,1,4,30,82,1,15,636,10,0,2,2
4,PP,COKI,300,1,4,29,82,2,5,851,60,0,0,2
4,PP,COKI,350,1,4,29,82,2,6,840,60,0,0,2
4,PP,COKI,350,1,4,29,82,2,7,828,70,0,0,2
4,PP,COKI,150,1,4,29,82,2,8,814,70,0,0,2
4,PP,COKI,260,1,4,29,82,2,8,814,70,0,0,2
4,PP,COKI,180,1,4,29,82,2,8,814,70,0,0,2
4,PP,COKI,130,1,4,29,82,2,13,710,80,0,0,2
4,PP,COKI,120,1,4,29,82,2,15,642,80,0,0,2
4,PP,COKI,230,1,4,29,82,2,15,642,80,0,0,2
4,PP,COKI,350,1,4,29,82,2,15,642,80,0,0,2
4,PP,COKI,220,1,4,29,82,2,16,630,80,0,0,2
4,PP,COKI,300,1,4,29,82,2,16,630,80,0,0,2
4,PP,COKI,85,1,4,29,82,2,16,630,80,0,0,2
4,PP,COKI,170,1,4,29,82,2,17,618,80,0,0,2
4,PP,COKI,150,1,4,29,82,2,17,618,80,0,0,2
4,PP,COKI,60,1,4,29,82,2,18,607,80,0,0,2
4,PP,COKI,60,1,4,29,82,2,18,607,80,0,0,2
4,PP,COKI,280,1,4,29,82,2,18,607,80,0,0,2
4,PP,COKI,350,1,4,29,82,2,18,607,80,0,0,2
4,PP,COKI,200,1,4,27,82,4,1,937,10,0,0,2
4,PP,COKI,350,1,4,27,82,4,4,901,10,0,0,2
4,PP,COKI,85,1,4,27,82,4,5,849,10,0,0,2
4,PP,COKI,90,1,4,27,82,4,5,849,10,0,0,2
4,PP,COKI,300,1,4,27,82,4,5,849,10,0,0,2
4,PP,COKI,180,1,4,27,82,4,12,720,0,0,0,2
4,PP,COKI,30,1,4,27,82,4,13,707,0,0,0,2
4,PP,COKI,50,1,4,27,82,4,13,707,0,0,0,2
4,PP,COKI,300,1,4,27,82,4,14,654,0,0,0,2
4,PP,COKI,150,1,4,27,82,4,15,641,0,0,0,2
4,PP,COKI,75,1,4,27,82,4,17,615,0,0,0,2
4,PP,COKI,70,1,4,27,82,4,17,615,0,0,0,2
4,PP,COKI,350,1,4,27,82,4,18,602,0,0,0,2
4,PP,COKI,250,1,5,7,82,7,1,557,30,0,1,2
4,PP,COKI,270,1,5,7,82,7,1,557,30,0,1,2
4,PP,COKI,260,1,5,7,82,7,2,609,40,0,2,2
4,PP,COKI,500,1,5,7,82,7,2,609,40,0,2,2
4,PP,COKI,400,1,5,7,82,7,3,621,40,0,2,2
4,PP,COKI,350,1,5,7,82,7,3,621,40,0,2,2
4,PP,COKI,300,1,5,7,82,7,4,632,40,0,2,2
4,PP,COKI,100,1,5,7,82,7,4,632,40,0,2,2
4,PP,COKI,120,1,5,7,82,7,4,632,40,0,2,2
4,PP,COKI,300,1,5,7,82,7,5,643,40,0,2,2
4,PP,COKI,450,1,5,7,82,7,5,643,40,0,2,2
4,PP,COKI,450,1,5,7,82,7,6,655,40,0,2,2
4,PP,COKI,20,4,5,7,82,7,6,655,40,0,2,2
4,PP,COKI,50,1,5,7,82,7,6,655,40,0,2,2
4,PP,COKI,600,1,5,7,82,7,6,655,40,0,2,2
4,PP,COKI,550,1,5,7,82,7,7,706,40,0,2,2
4,PP,COKI,260,1,5,7,82,7,8,718,40,0,2,2
4,PP,COKI,320,1,5,7,82,7,8,718,40,0,2,2
4,PP,COKI,340,1,5,7,82,7,8,718,40,0,2,2
4,PP,COKI,280,1,5,7,82,7,9,730,40,0,2,2
4,PP,COKI,260,1,5,7,82,7,18,922,40,0,2,2
4,PP,COKI,250,1,5,8,82,9,2,610,30,0,2,2
4,PP,COKI,250,1,5,8,82,9,4,635,30,0,2,2
4,PP,COKI,500,1,5,8,82,9,4,635,30,0,2,2
4,PP,COKI,300,1,5,8,82,9,4,635,30,0,2,2
4,PP,COKI,110,1,5,8,82,9,8,723,30,0,2,2
4,PP,COKI,300,1,5,8,82,9,8,723,30,0,2,2
4,PP,COKI,450,1,5,8,82,9,10,753,30,0,2,2
4,PP,COKI,280,1,5,8,82,9,11,805,30,0,2,2
4,PP,COKI,400,1,5,8,82,9,11,805,30,0,2,2
4,PP,COKI,130,1,5,8,82,9,13,830,30,0,2,2
4,PP,COKI,550,1,5,8,82,9,14,842,30,0,2,2
4,PP,COKI,130,1,5,8,82,9,16,905,30,0,2,2
4,PP,COKI,300,1,5,8,82,9,18,929,30,0,2,2
4,PP,COKI,260,1,5,4,82,10,1,913,40,0,1,2
4,PP,COKI,400,1,5,4,82,10,5,823,20,0,1,2
4,PP,COKI,400,1,5,4,82,10,8,749,10,0,1,2
4,PP,COKI,200,1,5,4,82,10,9,737,10,0,1,2
4,PP,COKI,140,1,5,4,82,10,9,737,10,0,1,2
4,PP,COKI,300,1,5,4,82,10,11,711,10,0,1,2
4,PP,COKI,350,1,5,4,82,10,11,711,10,0,1,2
4,PP,COKI,400,1,5,4,82,10,16,612,0,0,1,2
4,PP,COKI,260,1,4,29,82,2,14,655,80,0,0,3
4,PP,COKI,290,1,4,29,82,2,14,655,80,0,0,3
4,PP,COKI,250,1,4,27,82,4,6,837,10,0,0,3
4,PP,COKI,300,1,5,7,82,7,17,910,40,0,2,3
4,PP,COKI,170,1,5,7,82,7,17,910,40,0,2,3
4,PP,COKI,210,1,5,8,82,9,3,623,30,0,2,3
4,PP,COKI,200,1,5,8,82,9,3,623,30,0,2,3
4,PP,COKI,450,1,5,8,82,9,3,623,30,0,2,3
4,PP,COKI,160,1,5,8,82,9,6,659,30,0,2,3
4,PP,COKI,180,1,5,8,82,9,6,659,30,0,2,3
4,PP,COKI,120,1,4,30,82,1,18,600,20,0,2,4
4,PP,COKI,400,1,4,29,82,2,3,917,60,0,0,4
4,PP,COKI,210,1,5,7,82,7,12,807,40,0,2,4
4,PP,COKI,230,1,5,7,82,7,12,807,40,0,2,4
4,PP,COKI,150,1,5,8,82,9,5,647,30,0,2,4
4,PP,COKI,450,1,5,8,82,9,5,647,30,0,2,4
4,PP,COKI,300,4,5,8,82,9,17,916,30,0,2,4
4,PP,COKI,350,1,5,4,82,10,10,725,10,0,1,4
4,PP,COKI,300,1,4,29,82,2,10,749,70,0,0,5
4,PP,COKI,120,1,4,29,82,2,10,749,70,0,0,5
4,PP,COKI,450,1,5,7,82,7,11,754,40,0,2,5
4,PP,COKI,300,1,5,7,82,7,16,859,40,0,2,5
4,PP,COKI,600,1,5,8,82,9,1,557,30,0,1,5
4,PP,COKI,500,1,5,8,82,9,1,557,30,0,1,5
4,PP,COKI,120,2,5,8,82,9,1,557,30,0,1,5
4,PP,COKI,120,2,5,8,82,9,1,557,30,0,1,5
4,PP,COKI,350,1,5,8,82,9,1,557,30,0,1,5
4,PP,COKI,280,1,5,8,82,9,1,557,30,0,1,5
4,PP,COKI,200,1,5,8,82,9,15,854,30,0,2,5
4,PP,COKI,210,1,5,8,82,9,15,854,30,0,2,5
2,ET,COKI,90,1,5,16,94,16,1,631,100,1,1,4
2,ET,COKI,90,1,5,16,94,16,2,645,90,0,0,4
2,ET,COKI,45,1,5,16,94,16,3,700,90,0,1,3
2,ET,COKI,50,1,5,16,94,16,3,700,90,0,1,3
2,ET,COKI,90,1,5,16,94,16,3,700,90,0,1,3
2,ET,COKI,90,1,5,16,94,16,4,715,100,0,1,2
2,ET,COKI,42,2,5,16,94,16,5,731,100,0,1,2
2,ET,COKI,42,2,5,16,94,16,5,731,100,0,1,2
2,ET,COKI,100,1,5,16,94,16,6,747,60,0,1,1
2,ET,COKI,80,1,5,16,94,16,7,803,100,0,1,3
2,ET,COKI,60,1,5,16,94,16,7,803,100,0,1,3
2,ET,COKI,75,1,5,16,94,16,7,803,100,0,1,3
2,ET,COKI,80,1,5,16,94,16,8,827,100,1,1,5
2,ET,COKI,55,1,5,16,94,16,9,845,0,1,1,5
2,ET,COKI,60,1,5,16,94,16,9,845,0,1,1,5
2,ET,COKI,70,1,5,16,94,16,10,929,0,1,0,4
